code,code_generated,name,owner,category,status,acq_date,cost,accum,book_value,remaining_life,method
AS-the tenant-0186,1,Helm Proyek Safety,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,72225.0,0.0,0.0,0,
AS-the tenant-0187,1,Rompi Safety 6 Kantong - Hijau Stablo,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,50000.0,0.0,0.0,0,
AS-the tenant-0188,1,Rompi Safety 6 Kantong - Hijau Stablo,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,50000.0,0.0,0.0,0,
AS-the tenant-0189,1,Rompi Safety 6 Kantong - Hijau Stablo,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,50000.0,0.0,0.0,0,
AS-the tenant-0190,1,Rompi Safety 6 Kantong - Hijau Stablo,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,50000.0,0.0,0.0,0,
AS-the tenant-0191,1,Rompi Safety 6 Kantong - Hijau Stablo,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,50000.0,0.0,0.0,0,
AS-the tenant-0192,1,Rantai Plastik 6mm x 50 Meter - Kuning,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,245000.0,0.0,0.0,0,
AS-the tenant-0193,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0194,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0195,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0196,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0197,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0198,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0199,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0200,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0201,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0202,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0203,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0204,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0205,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0206,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0207,1,Rompi Safety Vest Karet,the tenant,Alat Pendukung,Unregistered Asset,2024-09-06,13900.0,0.0,0.0,0,
AS-the tenant-0208,1,UPS/Power station BLUETTI EB 70 Portable,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,11899200.0,0.0,0.0,0,
AS-the tenant-0209,1,DJI Power Station 1000V v2,the tenant,Alat Pendukung,Unregistered Asset,2025-08-28,10300000.0,0.0,0.0,0,
AS-the tenant-0210,1,Valescom Lampu Sorot Led,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,108000.0,0.0,0.0,0,
AS-the tenant-0211,1,Valescom Lampu Sorot Led,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,108000.0,0.0,0.0,0,
AS-the tenant-0212,1,Valescom Lampu Sorot Led,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,108000.0,0.0,0.0,0,
AS-the tenant-0213,1,Valescom Lampu Sorot Led,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,108000.0,0.0,0.0,0,
AS-the tenant-0214,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0215,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0216,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0217,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0218,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0219,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0220,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0221,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0222,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0223,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0224,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0225,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0226,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0227,1,Baofeng UV-82 (8W) Walkie Talkie,the tenant,Alat Pendukung,Unregistered Asset,2024-09-10,450000.0,0.0,0.0,0,
AS-the tenant-0228,1,"Walkie Talky, Weircom Waterproof IP68 (10 W)",the tenant,Alat Pendukung,Unregistered Asset,2025-07-21,1100000.0,0.0,0.0,0,
AS-the tenant-0229,1,"Walkie Talky, Weircom Waterproof IP68 (10 W)",the tenant,Alat Pendukung,Unregistered Asset,2025-07-21,1100000.0,0.0,0.0,0,
AS-the tenant-0230,1,Meja Lipat 122 CM,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,443000.0,0.0,0.0,0,
AS-the tenant-0231,1,Meja Lipat 122 CM,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,443000.0,0.0,0.0,0,
AS-the tenant-0232,1,Meja Lipat 122 CM,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,443000.0,0.0,0.0,0,
AS-the tenant-0233,1,Tenda Lipat uk.3x3 + Dinding 4 sisi,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,1550000.0,0.0,0.0,0,
AS-the tenant-0234,1,Tenda Lipat uk.3x3 + Dinding 4 sisi,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,1550000.0,0.0,0.0,0,
AS-the tenant-0235,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0236,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0237,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0238,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0239,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0240,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0241,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0242,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0243,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0244,1,Terpal Costum - Sarung Box,the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,260000.0,0.0,0.0,0,
AS-the tenant-0245,1,"Kabel Roll Makita 100 Meter, 4x Port Saklar",the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,1420000.0,0.0,0.0,0,
AS-the tenant-0246,1,"Kabel Roll Makita 100 Meter, 4x Port Saklar",the tenant,Alat Pendukung,Unregistered Asset,2024-09-13,1420000.0,0.0,0.0,0,
AS-the tenant-0247,1,Folding Chair Black,the tenant,Alat Pendukung,Unregistered Asset,2024-09-17,219900.0,0.0,0.0,0,
AS-the tenant-0248,1,Folding Chair Black,the tenant,Alat Pendukung,Unregistered Asset,2024-09-17,219900.0,0.0,0.0,0,
AS-the tenant-0249,1,Folding Chair Black,the tenant,Alat Pendukung,Unregistered Asset,2024-09-17,219900.0,0.0,0.0,0,
AS-the tenant-0250,1,Mini Fan Desk HFN650,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,135000.0,0.0,0.0,0,
AS-the tenant-0251,1,Mini Fan Desk HFN650,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,135000.0,0.0,0.0,0,
AS-the tenant-0252,1,SNDWAY Meteran Laser Digital,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,530000.0,0.0,0.0,0,
AS-the tenant-0253,1,Prolink PRT7011L Portable 4G LTE Modem,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,679000.0,0.0,0.0,0,
AS-the tenant-0254,1,Troly Lipat Bordes 70x110,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-the tenant-0255,1,Troly Lipat Bordes 70x110,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-the tenant-0256,1,Troly Lipat Bordes 70x110,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-the tenant-0257,1,Troly Lipat Bordes 70x110,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-the tenant-0258,1,Troly Lipat Bordes 70x110,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,1150000.0,0.0,0.0,0,
AS-the tenant-0259,1,Meteran Tancap 100 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,48500.0,0.0,0.0,0,
AS-the tenant-0260,1,Genset Silent Inverter 5 KVA 4000 WATT Tsuzumi,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,10500000.0,0.0,0.0,0,
AS-the tenant-0261,1,Shading Net / Jaring Pengaman,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,431200.0,0.0,0.0,0,
AS-the tenant-0262,1,Shading Net / Jaring Pengaman,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,431200.0,0.0,0.0,0,
AS-the tenant-0263,1,Shading Net / Jaring Pengaman,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,431200.0,0.0,0.0,0,
AS-the tenant-0264,1,Velbed + Sleeping Bag,the tenant,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-the tenant-0265,1,Velbed + Sleeping Bag,the tenant,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-the tenant-0266,1,Velbed + Sleeping Bag,the tenant,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-the tenant-0267,1,Velbed + Sleeping Bag,the tenant,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-the tenant-0268,1,Velbed + Sleeping Bag,the tenant,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-the tenant-0269,1,Velbed + Sleeping Bag,the tenant,Alat Pendukung,Unregistered Asset,2026-04-17,100000.0,0.0,0.0,0,
AS-the tenant-0270,1,Cooling Pad Laptop LED,the tenant,Alat Pendukung,Unregistered Asset,2024-09-23,98000.0,0.0,0.0,0,
AS-the tenant-0271,1,"Cable Roll Rollan 50 M, Tutupan Safety",the tenant,Alat Pendukung,Unregistered Asset,2024-09-25,625000.0,0.0,0.0,0,
AS-the tenant-0272,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0273,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0274,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0275,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0276,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0277,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0278,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0279,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0280,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0281,1,Terpal A12 Korea 12x12 M,the tenant,Alat Pendukung,Unregistered Asset,2024-09-24,1584000.0,0.0,0.0,0,
AS-the tenant-0282,1,Box Container 95 L,the tenant,Alat Pendukung,Unregistered Asset,2024-10-01,140259.0,0.0,0.0,0,
AS-the tenant-0283,1,Box Container 280 L,the tenant,Alat Pendukung,Unregistered Asset,2024-10-01,475000.0,0.0,0.0,0,
AS-the tenant-0284,1,Box Container 280 L,the tenant,Alat Pendukung,Unregistered Asset,2024-10-01,475000.0,0.0,0.0,0,
AS-the tenant-0285,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0286,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0287,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0288,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0289,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0290,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0291,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0292,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0293,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0294,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0295,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0296,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0297,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0298,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0299,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0300,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0301,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0302,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0303,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0304,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0305,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0306,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0307,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0308,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0309,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0310,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0311,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0312,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0313,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0314,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0315,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0316,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0317,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0318,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0319,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0320,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0321,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0322,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0323,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0324,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0325,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0326,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0327,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0328,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0329,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0330,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0331,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0332,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0333,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0334,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0335,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0336,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0337,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0338,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0339,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0340,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0341,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0342,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0343,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0344,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0345,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0346,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0347,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0348,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0349,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0350,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0351,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0352,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0353,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0354,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0355,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0356,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0357,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0358,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0359,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0360,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0361,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0362,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0363,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0364,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0365,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0366,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0367,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0368,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0369,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0370,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
AS-the tenant-0371,1,Palet Plastik 100x120x14,the tenant,Alat Pendukung,Unregistered Asset,2024-10-15,125000.0,0.0,0.0,0,
